timestamp, system, entity , value (°c)
1625582615.661, lauv-roald, Power Supply, 26.000
1625582615.682, lauv-roald, Oxygen Sensor, 15.386
1625582615.757, lauv-roald, DVL, 15.559
1625582615.862, lauv-roald, Power Supply, 26.000
1625582615.868, lauv-roald, Power Supply, 26.000
1625582615.876, lauv-roald, Power Supply, 26.000
1625582615.953, lauv-roald, SmartX, 15.369
1625582615.955, lauv-roald, Mainboard (Core), 47.750
1625582615.955, lauv-roald, Mainboard (SuperIO), 41.875
1625582615.955, lauv-roald, Mainboard (Board), 39.500
1625582616.012, lauv-roald, Motor Controller (MCU), 29.000
1625582616.012, lauv-roald, Motor Controller (Bridge), 34.000
1625582616.012, lauv-roald, Motor, 40.000
1625582616.062, lauv-roald, Power Supply, 26.000
1625582616.156, lauv-roald, DVL, 15.550
1625582616.262, lauv-roald, Power Supply, 26.000
1625582616.366, lauv-roald, DVL, 15.558
1625582616.452, lauv-roald, SmartX, 15.377
1625582616.561, lauv-roald, DVL, 15.550
1625582616.681, lauv-roald, Oxygen Sensor, 15.365
1625582616.761, lauv-roald, Power Supply, 26.000
1625582616.907, lauv-roald, Power Supply, 26.000
1625582616.915, lauv-roald, Power Supply, 26.000
1625582616.952, lauv-roald, SmartX, 15.386
1625582616.953, lauv-roald, Mainboard (Core), 47.750
1625582616.953, lauv-roald, Mainboard (SuperIO), 41.875
1625582616.953, lauv-roald, Mainboard (Board), 39.500
1625582616.964, lauv-roald, DVL, 15.545
1625582616.965, lauv-roald, Power Supply, 26.000
1625582617.163, lauv-roald, DVL, 15.544
1625582617.163, lauv-roald, Power Supply, 26.000
1625582617.362, lauv-roald, Power Supply, 26.000
1625582617.362, lauv-roald, DVL, 15.546
1625582617.452, lauv-roald, SmartX, 15.356
1625582617.563, lauv-roald, Power Supply, 26.000
1625582617.681, lauv-roald, Oxygen Sensor, 15.376
1625582617.760, lauv-roald, DVL, 15.544
1625582617.937, lauv-roald, Power Supply, 26.000
1625582617.944, lauv-roald, Power Supply, 26.000
1625582617.952, lauv-roald, SmartX, 15.422
1625582617.953, lauv-roald, Mainboard (Core), 47.750
1625582617.953, lauv-roald, Mainboard (SuperIO), 41.875
1625582617.953, lauv-roald, Mainboard (Board), 39.687
1625582617.965, lauv-roald, DVL, 15.546
1625582618.012, lauv-roald, Motor Controller (MCU), 29.000
1625582618.012, lauv-roald, Motor Controller (Bridge), 34.000
1625582618.012, lauv-roald, Motor, 40.000
1625582618.062, lauv-roald, Power Supply, 26.000
1625582618.156, lauv-roald, DVL, 15.540
1625582618.262, lauv-roald, Power Supply, 26.000
1625582618.452, lauv-roald, SmartX, 15.414
1625582618.462, lauv-roald, Power Supply, 26.000
1625582618.553, lauv-roald, DVL, 15.542
1625582618.664, lauv-roald, Power Supply, 26.000
1625582618.682, lauv-roald, Oxygen Sensor, 15.379
1625582618.765, lauv-roald, DVL, 15.546
1625582618.863, lauv-roald, Power Supply, 26.000
1625582618.952, lauv-roald, SmartX, 15.364
1625582618.952, lauv-roald, Mainboard (Core), 47.750
1625582618.953, lauv-roald, Mainboard (SuperIO), 41.875
1625582618.953, lauv-roald, Mainboard (Board), 39.687
1625582618.960, lauv-roald, DVL, 15.547
1625582618.979, lauv-roald, Power Supply, 26.000
1625582618.986, lauv-roald, Power Supply, 26.000
1625582619.353, lauv-roald, DVL, 15.551
1625582619.366, lauv-roald, Power Supply, 26.000
1625582619.451, lauv-roald, SmartX, 15.357
1625582619.556, lauv-roald, DVL, 15.558
1625582619.565, lauv-roald, Power Supply, 26.000
1625582619.681, lauv-roald, Oxygen Sensor, 15.396
1625582619.756, lauv-roald, DVL, 15.559
1625582619.764, lauv-roald, Power Supply, 26.000
1625582619.952, lauv-roald, SmartX, 15.364
1625582619.953, lauv-roald, Mainboard (Core), 47.937
1625582619.953, lauv-roald, Mainboard (SuperIO), 41.750
1625582619.953, lauv-roald, Mainboard (Board), 39.625
1625582619.964, lauv-roald, Power Supply, 26.000
1625582620.014, lauv-roald, Power Supply, 26.000
1625582620.022, lauv-roald, Power Supply, 26.000
1625582620.112, lauv-roald, Motor Controller (MCU), 29.000
1625582620.112, lauv-roald, Motor Controller (Bridge), 34.000
1625582620.112, lauv-roald, Motor, 40.000
1625582620.159, lauv-roald, DVL, 15.548
1625582620.165, lauv-roald, Power Supply, 26.000
1625582620.354, lauv-roald, DVL, 15.550
1625582620.452, lauv-roald, SmartX, 15.367
1625582620.556, lauv-roald, DVL, 15.551
1625582620.665, lauv-roald, Power Supply, 26.000
1625582620.681, lauv-roald, Oxygen Sensor, 15.370
1625582620.865, lauv-roald, Power Supply, 26.000
1625582620.952, lauv-roald, SmartX, 15.373
1625582620.952, lauv-roald, Mainboard (Core), 47.937
1625582620.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582620.953, lauv-roald, Mainboard (Board), 39.625
1625582620.960, lauv-roald, DVL, 15.551
1625582621.067, lauv-roald, Power Supply, 26.000
1625582621.074, lauv-roald, Power Supply, 26.000
1625582621.158, lauv-roald, DVL, 15.544
1625582621.264, lauv-roald, Power Supply, 26.000
1625582621.354, lauv-roald, DVL, 15.551
1625582621.451, lauv-roald, SmartX, 15.386
1625582621.467, lauv-roald, Power Supply, 26.000
1625582621.681, lauv-roald, Oxygen Sensor, 15.374
1625582621.758, lauv-roald, DVL, 15.544
1625582621.952, lauv-roald, SmartX, 15.395
1625582621.953, lauv-roald, Mainboard (Core), 47.937
1625582621.953, lauv-roald, Mainboard (SuperIO), 41.750
1625582621.953, lauv-roald, Mainboard (Board), 39.562
1625582621.961, lauv-roald, DVL, 15.549
1625582621.967, lauv-roald, Power Supply, 26.000
1625582622.074, lauv-roald, Power Supply, 26.000
1625582622.080, lauv-roald, Power Supply, 26.000
1625582622.158, lauv-roald, DVL, 15.543
1625582622.167, lauv-roald, Power Supply, 26.000
1625582622.212, lauv-roald, Motor Controller (MCU), 29.000
1625582622.212, lauv-roald, Motor Controller (Bridge), 34.000
1625582622.212, lauv-roald, Motor, 40.000
1625582622.366, lauv-roald, Power Supply, 26.000
1625582622.451, lauv-roald, SmartX, 15.496
1625582622.555, lauv-roald, DVL, 15.547
1625582622.566, lauv-roald, Power Supply, 26.000
1625582622.682, lauv-roald, Oxygen Sensor, 15.395
1625582622.756, lauv-roald, DVL, 15.555
1625582622.767, lauv-roald, Power Supply, 26.000
1625582622.952, lauv-roald, SmartX, 15.526
1625582622.952, lauv-roald, Mainboard (Core), 47.937
1625582622.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582622.952, lauv-roald, Mainboard (Board), 39.562
1625582622.959, lauv-roald, DVL, 15.560
1625582623.104, lauv-roald, Power Supply, 26.000
1625582623.112, lauv-roald, Power Supply, 26.000
1625582623.267, lauv-roald, Power Supply, 26.000
1625582623.356, lauv-roald, DVL, 15.567
1625582623.452, lauv-roald, SmartX, 15.431
1625582623.467, lauv-roald, Power Supply, 26.000
1625582623.556, lauv-roald, DVL, 15.578
1625582623.666, lauv-roald, Power Supply, 26.000
1625582623.681, lauv-roald, Oxygen Sensor, 15.473
1625582623.759, lauv-roald, DVL, 15.587
1625582623.867, lauv-roald, Power Supply, 26.000
1625582623.952, lauv-roald, SmartX, 15.415
1625582623.953, lauv-roald, Mainboard (Core), 47.875
1625582623.953, lauv-roald, Mainboard (SuperIO), 41.750
1625582623.953, lauv-roald, Mainboard (Board), 39.437
1625582624.067, lauv-roald, Power Supply, 26.000
1625582624.132, lauv-roald, Power Supply, 26.000
1625582624.139, lauv-roald, Power Supply, 26.000
1625582624.159, lauv-roald, DVL, 15.597
1625582624.212, lauv-roald, Motor Controller (MCU), 29.000
1625582624.212, lauv-roald, Motor Controller (Bridge), 34.000
1625582624.212, lauv-roald, Motor, 40.000
1625582624.356, lauv-roald, DVL, 15.611
1625582624.452, lauv-roald, SmartX, 15.418
1625582624.560, lauv-roald, DVL, 15.617
1625582624.567, lauv-roald, Power Supply, 26.000
1625582624.681, lauv-roald, Oxygen Sensor, 15.445
1625582624.767, lauv-roald, Power Supply, 26.000
1625582624.951, lauv-roald, SmartX, 15.413
1625582624.952, lauv-roald, Mainboard (Core), 47.875
1625582624.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582624.952, lauv-roald, Mainboard (Board), 39.437
1625582624.961, lauv-roald, DVL, 15.614
1625582624.969, lauv-roald, Power Supply, 26.000
1625582625.162, lauv-roald, DVL, 15.612
1625582625.169, lauv-roald, Power Supply, 26.000
1625582625.175, lauv-roald, Power Supply, 26.000
1625582625.361, lauv-roald, DVL, 15.616
1625582625.369, lauv-roald, Power Supply, 26.000
1625582625.451, lauv-roald, SmartX, 15.411
1625582625.681, lauv-roald, Oxygen Sensor, 15.418
1625582625.756, lauv-roald, DVL, 15.603
1625582625.867, lauv-roald, Power Supply, 26.000
1625582625.951, lauv-roald, SmartX, 15.460
1625582625.952, lauv-roald, Mainboard (Core), 47.812
1625582625.953, lauv-roald, Mainboard (SuperIO), 41.750
1625582625.953, lauv-roald, Mainboard (Board), 39.562
1625582625.959, lauv-roald, DVL, 15.605
1625582626.069, lauv-roald, Power Supply, 26.000
1625582626.161, lauv-roald, DVL, 15.599
1625582626.198, lauv-roald, Power Supply, 26.000
1625582626.207, lauv-roald, Power Supply, 26.000
1625582626.268, lauv-roald, Power Supply, 26.000
1625582626.312, lauv-roald, Motor Controller (MCU), 29.000
1625582626.312, lauv-roald, Motor Controller (Bridge), 34.000
1625582626.312, lauv-roald, Motor, 40.000
1625582626.451, lauv-roald, SmartX, 15.481
1625582626.470, lauv-roald, Power Supply, 26.000
1625582626.564, lauv-roald, DVL, 15.601
1625582626.668, lauv-roald, Power Supply, 26.000
1625582626.681, lauv-roald, Oxygen Sensor, 15.420
1625582626.754, lauv-roald, DVL, 15.595
1625582626.951, lauv-roald, SmartX, 15.446
1625582626.952, lauv-roald, Mainboard (Core), 47.812
1625582626.953, lauv-roald, Mainboard (SuperIO), 41.750
1625582626.953, lauv-roald, Mainboard (Board), 39.500
1625582626.960, lauv-roald, DVL, 15.600
1625582627.169, lauv-roald, Power Supply, 26.000
1625582627.227, lauv-roald, Power Supply, 26.000
1625582627.234, lauv-roald, Power Supply, 26.000
1625582627.354, lauv-roald, DVL, 15.600
1625582627.370, lauv-roald, Power Supply, 26.000
1625582627.451, lauv-roald, SmartX, 15.479
1625582627.553, lauv-roald, DVL, 15.608
1625582627.570, lauv-roald, Power Supply, 26.000
1625582627.681, lauv-roald, Oxygen Sensor, 15.453
1625582627.756, lauv-roald, DVL, 15.615
1625582627.770, lauv-roald, Power Supply, 26.000
1625582627.951, lauv-roald, SmartX, 15.462
1625582627.955, lauv-roald, Mainboard (Core), 47.812
1625582627.955, lauv-roald, Mainboard (SuperIO), 41.812
1625582627.955, lauv-roald, Mainboard (Board), 39.500
1625582627.971, lauv-roald, Power Supply, 26.000
1625582628.153, lauv-roald, DVL, 15.608
1625582628.256, lauv-roald, Power Supply, 26.000
1625582628.263, lauv-roald, Power Supply, 26.000
1625582628.312, lauv-roald, Motor Controller (MCU), 29.000
1625582628.312, lauv-roald, Motor Controller (Bridge), 34.000
1625582628.312, lauv-roald, Motor, 40.000
1625582628.361, lauv-roald, DVL, 15.619
1625582628.451, lauv-roald, SmartX, 15.462
1625582628.471, lauv-roald, Power Supply, 26.000
1625582628.561, lauv-roald, DVL, 15.621
1625582628.669, lauv-roald, Power Supply, 26.000
1625582628.681, lauv-roald, Oxygen Sensor, 15.462
1625582628.870, lauv-roald, Power Supply, 26.000
1625582628.951, lauv-roald, SmartX, 15.472
1625582628.952, lauv-roald, Mainboard (Core), 47.812
1625582628.952, lauv-roald, Mainboard (SuperIO), 41.812
1625582628.952, lauv-roald, Mainboard (Board), 39.500
1625582628.960, lauv-roald, DVL, 15.625
1625582629.071, lauv-roald, Power Supply, 26.000
1625582629.157, lauv-roald, DVL, 15.623
1625582629.270, lauv-roald, Power Supply, 26.000
1625582629.292, lauv-roald, Power Supply, 26.000
1625582629.298, lauv-roald, Power Supply, 26.000
1625582629.355, lauv-roald, DVL, 15.630
1625582629.451, lauv-roald, SmartX, 15.490
1625582629.681, lauv-roald, Oxygen Sensor, 15.463
1625582629.760, lauv-roald, DVL, 15.634
1625582629.773, lauv-roald, Power Supply, 26.000
1625582629.951, lauv-roald, SmartX, 15.471
1625582629.952, lauv-roald, Mainboard (Core), 47.875
1625582629.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582629.952, lauv-roald, Mainboard (Board), 39.562
1625582629.960, lauv-roald, DVL, 15.635
1625582629.973, lauv-roald, Power Supply, 26.000
1625582630.164, lauv-roald, DVL, 15.629
1625582630.170, lauv-roald, Power Supply, 26.000
1625582630.318, lauv-roald, Power Supply, 26.000
1625582630.326, lauv-roald, Power Supply, 26.000
1625582630.371, lauv-roald, Power Supply, 26.000
1625582630.412, lauv-roald, Motor Controller (MCU), 29.000
1625582630.412, lauv-roald, Motor Controller (Bridge), 34.000
1625582630.412, lauv-roald, Motor, 40.000
1625582630.451, lauv-roald, SmartX, 15.433
1625582630.560, lauv-roald, DVL, 15.642
1625582630.572, lauv-roald, Power Supply, 26.000
1625582630.681, lauv-roald, Oxygen Sensor, 15.474
1625582630.758, lauv-roald, DVL, 15.645
1625582630.951, lauv-roald, SmartX, 15.396
1625582630.952, lauv-roald, Mainboard (Core), 47.875
1625582630.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582630.952, lauv-roald, Mainboard (Board), 39.562
1625582630.962, lauv-roald, DVL, 15.647
1625582631.072, lauv-roald, Power Supply, 26.000
1625582631.271, lauv-roald, Power Supply, 26.000
1625582631.349, lauv-roald, Power Supply, 26.000
1625582631.356, lauv-roald, Power Supply, 26.000
1625582631.360, lauv-roald, DVL, 15.635
1625582631.451, lauv-roald, SmartX, 15.419
1625582631.474, lauv-roald, Power Supply, 26.000
1625582631.556, lauv-roald, DVL, 15.631
1625582631.671, lauv-roald, Power Supply, 26.000
1625582631.681, lauv-roald, Oxygen Sensor, 15.430
1625582631.754, lauv-roald, DVL, 15.630
1625582631.872, lauv-roald, Power Supply, 26.000
1625582631.951, lauv-roald, SmartX, 15.416
1625582631.952, lauv-roald, Mainboard (Core), 47.750
1625582631.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582631.952, lauv-roald, Mainboard (Board), 39.500
1625582632.156, lauv-roald, DVL, 15.612
1625582632.359, lauv-roald, DVL, 15.615
1625582632.372, lauv-roald, Power Supply, 26.000
1625582632.383, lauv-roald, Power Supply, 26.000
1625582632.393, lauv-roald, Power Supply, 26.000
1625582632.451, lauv-roald, SmartX, 15.402
1625582632.512, lauv-roald, Motor Controller (MCU), 29.000
1625582632.512, lauv-roald, Motor Controller (Bridge), 34.000
1625582632.512, lauv-roald, Motor, 40.000
1625582632.557, lauv-roald, DVL, 15.611
1625582632.572, lauv-roald, Power Supply, 26.000
1625582632.681, lauv-roald, Oxygen Sensor, 15.413
1625582632.772, lauv-roald, Power Supply, 26.000
1625582632.951, lauv-roald, SmartX, 15.399
1625582632.952, lauv-roald, Mainboard (Core), 47.750
1625582632.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582632.952, lauv-roald, Mainboard (Board), 39.500
1625582632.958, lauv-roald, DVL, 15.603
1625582632.977, lauv-roald, Power Supply, 26.000
1625582633.157, lauv-roald, DVL, 15.594
1625582633.175, lauv-roald, Power Supply, 26.000
1625582633.354, lauv-roald, DVL, 15.594
1625582633.418, lauv-roald, Power Supply, 26.000
1625582633.425, lauv-roald, Power Supply, 26.000
1625582633.451, lauv-roald, SmartX, 15.387
1625582633.674, lauv-roald, Power Supply, 26.000
1625582633.681, lauv-roald, Oxygen Sensor, 15.409
1625582633.759, lauv-roald, DVL, 15.592
1625582633.874, lauv-roald, Power Supply, 26.000
1625582633.951, lauv-roald, SmartX, 15.380
1625582633.952, lauv-roald, Mainboard (Core), 47.687
1625582633.953, lauv-roald, Mainboard (SuperIO), 41.750
1625582633.953, lauv-roald, Mainboard (Board), 39.687
1625582633.958, lauv-roald, DVL, 15.592
1625582634.074, lauv-roald, Power Supply, 26.000
1625582634.153, lauv-roald, DVL, 15.584
1625582634.274, lauv-roald, Power Supply, 26.000
1625582634.450, lauv-roald, Power Supply, 26.000
1625582634.451, lauv-roald, SmartX, 15.382
1625582634.483, lauv-roald, Power Supply, 26.000
1625582634.553, lauv-roald, DVL, 15.579
1625582634.612, lauv-roald, Motor Controller (MCU), 29.000
1625582634.612, lauv-roald, Motor Controller (Bridge), 34.000
1625582634.612, lauv-roald, Motor, 40.000
1625582634.681, lauv-roald, Oxygen Sensor, 15.397
1625582634.755, lauv-roald, DVL, 15.582
1625582634.951, lauv-roald, SmartX, 15.368
1625582634.952, lauv-roald, Mainboard (Core), 47.687
1625582634.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582634.952, lauv-roald, Mainboard (Board), 39.687
1625582634.962, lauv-roald, DVL, 15.582
1625582634.979, lauv-roald, Power Supply, 26.000
1625582635.174, lauv-roald, Power Supply, 26.000
1625582635.353, lauv-roald, DVL, 15.570
1625582635.375, lauv-roald, Power Supply, 26.000
1625582635.451, lauv-roald, SmartX, 15.368
1625582635.481, lauv-roald, Power Supply, 26.000
1625582635.493, lauv-roald, Power Supply, 26.000
1625582635.554, lauv-roald, DVL, 15.567
1625582635.576, lauv-roald, Power Supply, 26.000
1625582635.681, lauv-roald, Oxygen Sensor, 15.387
1625582635.752, lauv-roald, DVL, 15.569
1625582635.776, lauv-roald, Power Supply, 26.000
1625582635.951, lauv-roald, SmartX, 15.329
1625582635.952, lauv-roald, Mainboard (Core), 47.812
1625582635.952, lauv-roald, Mainboard (SuperIO), 41.812
1625582635.952, lauv-roald, Mainboard (Board), 39.437
1625582636.155, lauv-roald, DVL, 15.560
1625582636.274, lauv-roald, Power Supply, 26.000
1625582636.362, lauv-roald, DVL, 15.564
1625582636.451, lauv-roald, SmartX, 15.330
1625582636.474, lauv-roald, Power Supply, 26.000
1625582636.528, lauv-roald, Power Supply, 26.000
1625582636.536, lauv-roald, Power Supply, 26.000
1625582636.562, lauv-roald, DVL, 15.556
1625582636.677, lauv-roald, Power Supply, 26.000
1625582636.681, lauv-roald, Oxygen Sensor, 15.368
1625582636.712, lauv-roald, Motor Controller (MCU), 29.000
1625582636.712, lauv-roald, Motor Controller (Bridge), 34.000
1625582636.712, lauv-roald, Motor, 40.000
1625582636.875, lauv-roald, Power Supply, 26.000
1625582636.951, lauv-roald, SmartX, 15.331
1625582636.952, lauv-roald, Mainboard (Core), 47.812
1625582636.952, lauv-roald, Mainboard (SuperIO), 41.812
1625582636.952, lauv-roald, Mainboard (Board), 39.437
1625582636.959, lauv-roald, DVL, 15.548
1625582637.075, lauv-roald, Power Supply, 26.000
1625582637.160, lauv-roald, DVL, 15.537
1625582637.358, lauv-roald, DVL, 15.539
1625582637.450, lauv-roald, SmartX, 15.342
1625582637.578, lauv-roald, Power Supply, 26.000
1625582637.586, lauv-roald, Power Supply, 26.000
1625582637.681, lauv-roald, Oxygen Sensor, 15.341
1625582637.758, lauv-roald, DVL, 15.522
1625582637.777, lauv-roald, Power Supply, 26.000
1625582637.951, lauv-roald, SmartX, 15.336
1625582637.952, lauv-roald, Mainboard (Core), 47.937
1625582637.953, lauv-roald, Mainboard (SuperIO), 41.750
1625582637.953, lauv-roald, Mainboard (Board), 39.625
